"FIPS","year","county_name","pincp","c02_055","c02_056","c02_057","c02_058","c04_055","c04_056","c04_057","c04_058","c06_055","c06_056","c06_057","c06_058","c01_001","c01_002","c01_003","c01_004","c01_005","c01_006","c01_007","c01_008","c01_009","c01_010","c01_011","c01_012","c01_013","c01_014","c01_015","c01_016","c01_017","c01_018","c01_019","c01_020","c01_021","c01_022","c01_023","c01_024","c01_025","c01_026","c01_027","c01_028","c01_029","c01_030","c01_031","c01_032","c01_033","c01_034","c01_035","c01_036","c01_037","c01_038","c01_039","c01_040","c01_041","c01_042","c01_043","c01_044","c01_045","c01_046","c01_047","c01_048","c01_049","c01_050","c01_051","c01_052","c01_053","c01_054","c03_001","c03_002","c03_003","c03_004","c03_005","c03_006","c03_007","c03_008","c03_009","c03_010","c03_011","c03_012","c03_013","c03_014","c03_015","c03_016","c03_017","c03_018","c03_019","c03_020","c03_021","c03_022","c03_023","c03_024","c03_025","c03_026","c03_027","c03_028","c03_029","c03_030","c03_031","c03_032","c03_033","c03_034","c03_035","c03_036","c03_037","c03_038","c03_039","c03_040","c03_041","c03_042","c03_043","c03_044","c03_045","c03_046","c03_047","c03_048","c03_049","c03_050","c03_051","c03_052","c03_053","c03_054","c05_001","c05_002","c05_003","c05_004","c05_005","c05_006","c05_007","c05_008","c05_009","c05_010","c05_011","c05_012","c05_013","c05_014","c05_015","c05_016","c05_017","c05_018","c05_019","c05_020","c05_021","c05_022","c05_023","c05_024","c05_025","c05_026","c05_027","c05_028","c05_029","c05_030","c05_031","c05_032","c05_033","c05_034","c05_035","c05_036","c05_037","c05_038","c05_039","c05_040","c05_041","c05_042","c05_043","c05_044","c05_045","c05_046","c05_047","c05_048","c05_049","c05_050","c05_051","c05_052","c05_053","c05_054"
36031,2018,"Essex",45917,16.7,10.5,7.1,3.6,12.3,11.6,6.5,3.5,23.8,9.3,7.6,3.8,2695,16.9573283858998,41.5213358070501,31.873840445269,9.64749536178108,28731,2.92367129581288,5.93783717935331,32.8947826389614,19.2997111134315,11.3779541262051,15.7843444363231,11.7816992099126,91.1384915248338,27.5660436462358,4517,90.3475758246624,23.6661500996236,4291,92.7755767886274,29.3171754835703,11601,93.3540212050685,27.1355917593311,8322,87.635183850036,29.379956741168,26828,92.3363649917996,28.9622782167884,98.8221261368719,91.3224988817653,28.8094528104965,955,77.2774869109948,5.13089005235602,6.91099476439791,4.29319371727749,1.36125654450262,109,72.4770642201835,18.348623853211,8,100,25,426,55.3990610328638,6.33802816901408,339,91.740412979351,11.5044247787611,855,72.3976608187134,8.65497076023392,1500,21.9333333333333,37.2,32.2,8.66666666666667,14812,3.38239265460437,8.11504185795301,36.699972994869,18.8833378341885,9.68133945449635,13.3405347015933,9.89738050229544,NA,NA,2617,86.3202139854796,18.4562476117692,2370,89.0717299578059,16.1181434599156,5901,91.0015251652262,22.8266395526182,3924,85.8562691131498,31.3455657492355,13285,90.1543093714716,25.2766277756869,98.268724124953,88.7241249529545,25.1712457659014,876,77.1689497716895,4.22374429223744,3.76712328767123,NA,1.14155251141553,54,85.1851851851852,25.9259259259259,3,100,0,376,51.5957446808511,2.65957446808511,185,97.8378378378378,7.02702702702703,691,67.8726483357453,2.0260492040521,1195,10.7112970711297,46.9456066945607,31.4644351464435,10.8786610878661,13919,2.43551979308858,3.62094978087506,28.8454630361377,19.7427976147712,13.1834183490193,18.384941446943,13.7869099791652,"(X)","(X)",1900,95.8947368421053,30.8421052631579,1921,97.3451327433628,45.6012493492972,5700,95.7894736842105,31.5964912280702,4398,89.2223738062756,27.6261937244202,13543,94.4768515100052,32.5777154249428,99.3649856014177,93.8713726648453,32.3783504393414,79,78.4810126582279,15.1898734177215,41.7721518987342,11.3924050632911,3.79746835443038,55,60,10.9090909090909,5,100,40,50,84,34,154,84.4155844155844,16.8831168831169,164,91.4634146341463,36.5853658536585
36031,2019,"Essex",48181,20.3,9.8,7.8,3,13.9,10.9,6.7,2.2,32,8.5,8.7,3.5,2638,17.7407126611069,37.8695981804397,37.2630780894617,7.12661106899166,28667,2.51159870234067,6.02434855408658,34.4333205427844,18.4253671468936,11.8045139010012,14.9719189311752,11.8289322217184,91.4640527435728,26.8008511528936,4522,89.0756302521008,20.3449800973021,4150,93.1084337349398,29.6867469879518,11470,93.3391455972101,26.102877070619,8525,89.4076246334311,29.7595307917889,26646,92.8094273061623,28.1618254146964,99.0580199654732,91.9912932522705,28.0680027020941,965,75.7512953367876,3.62694300518135,7.04663212435233,3.41968911917098,0.621761658031088,91,72.5274725274725,10.989010989011,7,100,28.5714285714286,472,60.8050847457627,15.6779661016949,418,87.5598086124402,12.4401913875598,858,74.5920745920746,7.22610722610723,1504,21.875,36.436170212766,36.5691489361702,5.11968085106383,14802,2.85772192946899,8.62045669504121,38.8866369409539,18.1056613971085,9.54600729631131,12.0862045669504,9.89731117416565,88.5218213754898,21.9835157411161,2672,85.1422155688623,15.2320359281437,2262,89.6109637488948,17.4624226348364,5821,90.1563305274008,20.6321937811373,4047,87.7934272300469,30.9117865085248,13261,90.4004222909283,24.0630420028655,98.386245381193,88.9902722268306,23.9650101802277,885,74.3502824858757,2.25988700564972,1.46892655367232,NA,0.338983050847458,45,82.2222222222222,11.1111111111111,3,100,0,368,52.7173913043478,2.71739130434783,227,92.9515418502203,11.0132158590308,699,71.244635193133,3.43347639484979,1134,12.2574955908289,39.7707231040564,38.1834215167548,9.78835978835979,13865,2.14208438514245,3.25279480706816,29.6790479624955,18.7666786873422,14.2156509195817,18.0526505589614,13.8910926794086,"","",1850,94.7567567567568,27.7297297297297,1888,97.2987288135593,44.3326271186441,5649,96.6188705965658,31.7401309966366,4478,90.8664582402858,28.7181777579276,13385,95.1961150541651,32.2226372805379,99.7235711617482,94.9645125140082,32.1329846843482,80,91.25,18.75,68.75,26.25,3.75,46,63.0434782608696,10.8695652173913,4,100,50,104,89.4230769230769,61.5384615384615,191,81.151832460733,14.1361256544503,159,89.3081761006289,23.8993710691824
36033,2015,"Franklin",34545,36.5,16,14.9,4.7,35,13.5,12.6,4.2,38.3,18.9,16.8,5.2,5129,23.6303372977189,33.0668746344317,37.3562097874829,5.94657828036654,35748,4.82264742083473,10.2495244489202,36.2034239677744,20.0906344410876,10.9544589907128,8.95434709634105,8.72496363432919,NA,NA,7327,83.4720895318684,15.5861880715163,6301,83.2566259323917,18.8541501348992,14692,89.3479444595698,16.8867410835829,7428,79.0387722132472,20.3150242326333,29968,87.4566203950881,19.2672183662573,98.6952749599573,86.6657768286172,19.233849439402,2160,59.4444444444444,2.63888888888889,104.398148148148,90.6944444444444,10,159,79.2452830188679,54.0880503144654,0,NA,NA,767,55.4106910039113,5.60625814863103,439,81.3211845102506,32.8018223234624,1301,57.2636433512683,5.14988470407379,3176,28.463476070529,37.4055415617128,29.9433249370277,4.18765743073048,19518,6.05594835536428,12.6344912388564,39.3739112613997,17.0662977764115,9.51941797315299,8.13607951634389,7.21385387847115,NA,NA,4627,78.4741733304517,12.146098984223,3749,78.1008268871699,14.0837556681782,7746,84.9083397882778,14.1750580945004,3396,80.5064782096584,23.7926972909305,15301,85.8702045617933,17.5936213319391,97.96745310764,84.7787726292399,17.528266126397,2058,57.7259475218659,0.971817298347911,49.757045675413,NA,4.51895043731778,74,86.4864864864865,62.1621621621622,0,NA,NA,733,53.8881309686221,3.27421555252387,328,80.1829268292683,36.890243902439,1152,52.9513888888889,3.21180555555556,1953,15.7706093189964,26.0112647209421,49.4111623143881,8.80696364567332,16230,3.33949476278497,7.38139248305607,32.3906346272335,23.7276648182378,12.6802218114603,9.93838570548367,10.5422057917437,"(X)","(X)",2700,92.037037037037,21.4814814814815,2552,90.8307210031348,25.8620689655172,6946,94.2988770515405,19.9107399942413,4032,77.8025793650794,17.3859126984127,14667,89.1116110997477,21.0131587918456,99.4545578509579,88.6343492193359,21.0131587918456,102,94.1176470588235,36.2745098039216,1206.86274509804,1115.6862745098,120.588235294118,85,72.9411764705882,47.0588235294118,0,NA,NA,34,88.2352941176471,55.8823529411765,111,84.6846846846847,20.7207207207207,149,90.6040268456376,20.1342281879195
36033,2016,"Franklin",34669,36.6,16.8,13,5.1,33.4,14.6,10.8,4.1,40.6,19.3,14.7,6,5112,22.9460093896714,33.1181533646322,37.8325508607199,6.10328638497653,35796,5.14582634931277,9.4954743546765,36.0934182590234,19.2451670577718,11.6186166052073,9.19376466644318,9.20773270756509,NA,NA,7335,85.3578732106339,14.560327198364,6267,84.2508377213978,18.1426519865965,14579,88.4971534398793,18.512929556211,7615,80.2626395272489,22.1011162179908,29887,87.6334192123666,19.7443704620738,98.8891491283836,86.8538160404189,19.597149262221,2210,63.5294117647059,2.30769230769231,98.6425339366516,85.8371040723982,13.5294117647059,182,69.2307692307692,47.2527472527473,88,96.5909090909091,0,868,57.8341013824885,15.4377880184332,381,91.8635170603675,30.4461942257218,1230,61.0569105691057,14.3089430894309,3227,29.0672451193059,36.2255965292842,30.4307406259684,4.27641772544159,19457,6.53235339466516,11.4149149406383,39.6515392917716,17.0221514108033,9.95014647684638,7.88919155059876,7.53970293467647,NA,NA,4607,80.3993922292164,11.1352289993488,3645,80.3017832647462,12.8120713305898,7693,84.0894319511244,14.8056674899259,3512,81.5774487471526,25.1423690205011,15233,85.9449878553141,17.1995010831747,98.2866145867524,84.8683778638482,16.9303485853082,2032,62.253937007874,0.590551181102362,52.2145669291339,NA,6.54527559055118,92,66.304347826087,43.4782608695652,0,NA,NA,789,58.3016476552598,13.5614702154626,250,94,36,1069,58.933582787652,13.9382600561272,1885,12.4668435013263,27.7984084880637,50.5039787798408,9.23076923076923,16339,3.49470591835486,7.2097435583573,31.856294754881,21.8924046759288,13.6054838117388,10.7472917559214,11.1940755248179,"(X)","(X)",2728,93.7316715542522,20.3445747800587,2622,89.7406559877956,25.5530129672006,6886,93.4214347952367,22.6546616322974,4103,79.1372166707287,19.4979283451133,14654,89.3885628497339,22.3897911832947,99.5154906510168,88.9177016514262,22.3693189572813,178,78.0898876404494,21.9101123595506,628.651685393258,587.078651685393,93.2584269662921,90,72.2222222222222,51.1111111111111,88,96.5909090909091,0,79,53.1645569620253,34.1772151898734,131,87.7862595419847,19.8473282442748,161,75.1552795031056,16.7701863354037
36033,2017,"Franklin",37065,37,17.6,12.3,6.4,34.9,14.2,9.1,7,39.5,21.5,15.2,5.9,5180,21.5444015444015,37.5868725868726,35.4054054054054,5.46332046332046,35862,4.84077853995873,8.94540181808042,37.164686855167,18.5879203613853,11.8035803915008,9.03463275890915,9.62299927499861,NA,NA,7062,85.7405834041348,14.5851033701501,6084,84.5825115055884,16.2886259040105,14807,88.9646788681029,18.8491929492807,7909,82.7411809331142,23.757744341889,29937,88.1417643718475,20.032067341417,98.9644921000768,87.3166983999733,19.8650499382036,2455,65.173116089613,3.17718940936864,83.0142566191446,76.2932790224033,9.85743380855397,178,77.5280898876404,48.314606741573,77,97.4025974025974,0,878,63.8952164009112,19.4760820045558,299,94.9832775919732,39.1304347826087,1261,67.9619349722443,17.208564631245,3103,27.5539800193361,41.8627135030616,26.7483080889462,3.83499838865614,19697,5.66583743717317,10.8138295171854,40.4223993501548,17.2361273290349,10.2807534142255,8.11291059552216,7.46814235670407,NA,NA,4573,81.7843866171004,10.955609009403,3526,80.1758366420873,11.0890527509926,7907,84.9247502213229,14.7843682812698,3691,85.8574911947982,27.3096721755622,15283,86.9855394883204,17.2348360923902,98.4099980370346,85.7815873846758,16.9207616305699,2243,63.6201515827017,0.490414623272403,48.0606330806955,NA,6.9995541685243,45,40,40,0,NA,NA,830,64.8192771084337,18.9156626506024,218,94.0366972477064,42.2018348623853,1137,67.1064204045734,17.854001759015,2077,12.5662012518055,31.1988444872412,48.3389504092441,7.8960038517092,16165,3.83544695329415,6.66872873492113,33.1951747602846,20.2350757810084,13.6591401175379,10.1577482214661,12.2486854314878,"(X)","(X)",2489,93.0092406588992,21.2535154680595,2558,90.6567630961689,23.4558248631744,6900,93.5942028985507,23.5072463768116,4218,80.0142247510669,20.6495969653864,14654,89.3476183977071,22.9493653609936,99.5427869523679,88.9177016514262,22.935717210318,212,81.6037735849057,31.6037735849057,452.830188679245,426.415094339623,40.0943396226415,133,90.2255639097744,51.1278195488722,77,97.4025974025974,0,48,47.9166666666667,29.1666666666667,81,97.5308641975309,30.8641975308642,124,75.8064516129032,11.2903225806452
36033,2018,"Franklin",37390,36.7,16.5,11.2,4.3,35.1,12.1,7.7,3.8,38.5,21.7,14.4,4.6,5092,21.209740769835,36.9992144540456,35.6637863315004,6.12725844461901,35688,4.28435328401704,8.89094373458866,37.6064783680789,18.311477247254,11.4772472539789,9.43454382425465,9.99495628782784,86.8247029813943,19.4295001120825,7040,87.3863636363636,15.0568181818182,6036,85.1722995361166,18.5222001325381,14531,88.9202394879912,19.9366870827885,8081,83.8015097141443,23.0045786412573,29762,88.3005174383442,21.2989718432901,99.1969625697198,87.6721994489618,21.1578522948727,2368,69.847972972973,3.50506756756757,89.527027027027,83.1081081081081,7.85472972972973,173,73.4104046242775,54.3352601156069,68,97.0588235294118,0,928,69.073275862069,16.1637931034483,269,92.9368029739777,30.4832713754647,1234,70.9886547811994,15.8022690437601,3093,25.2828968638862,42.1597154865826,28.3543485289363,4.20303912059489,19536,5.0522113022113,10.703316953317,41.8253480753481,17.0710483210483,9.5464782964783,8.22072072072072,7.58087633087633,NA,NA,4532,84.2233009708738,11.0767872903795,3525,80.2269503546099,12.0567375886525,7687,84.4672824248732,14.8172238844803,3792,87.5527426160338,26.9251054852321,15161,87.1446474506959,17.9539608205264,98.9314689004683,86.3333553195699,17.7099135940901,2119,68.1453515809344,0.99103350637093,53.4686172722983,NA,5.42708824917414,71,45.0704225352113,42.2535211267606,0,NA,NA,862,69.4895591647332,16.3573085846868,190,91.0526315789474,30.5263157894737,1077,70.1021355617456,16.2488393686165,1999,14.9074537268634,29.0145072536268,46.9734867433717,9.10455227613807,16152,3.35562159484894,6.6988608221892,32.5037147102526,19.8117880138683,13.8125309559188,10.9026745913819,12.9148093115404,"(X)","(X)",2508,93.1020733652313,22.2488038277512,2511,92.1146953405018,27.5985663082437,6844,93.9216832261835,25.6867329047341,4289,80.4849615294941,19.5383539286547,14601,89.5007191288268,24.7722758715156,99.472638860352,89.0623929867817,24.7380316416684,249,84.3373493975904,24.8995983935743,396.385542168675,389.558232931727,28.5140562248996,102,93.1372549019608,62.7450980392157,68,97.0588235294118,0,66,63.6363636363636,13.6363636363636,79,97.4683544303797,30.379746835443,157,77.0700636942675,12.7388535031847
36033,2019,"Franklin",39649,34.4,15.5,12.2,4.5,31.4,12.9,7.4,3.4,37.4,18.7,16.3,5.4,5352,18.0306427503737,40.7511210762332,35.6128550074738,5.60538116591928,35065,4.29488093540568,8.31598460002852,37.6843005846285,18.0807072579495,12.5481249108798,9.86738913446457,9.20861257664338,87.3891344645658,19.0760017111079,6862,87.7586709414165,13.5966190614981,5978,88.8089662094346,18.384074941452,13860,88.8961038961039,20.8730158730159,8365,83.5744172145846,21.0878661087866,29750,88.709243697479,21.2,99.0890756302521,87.9563025210084,20.9411764705882,2154,69.7771587743733,1.71773444753946,86.397400185701,82.7298050139276,10.1671309192201,193,65.8031088082902,33.6787564766839,91,97.8021978021978,0,827,69.8911729141475,4.83675937122128,189,91.5343915343915,11.1111111111111,1154,75.1299826689775,9.8786828422877,3351,22.5007460459564,47.8364667263503,25.9325574455386,3.73022978215458,18987,4.58734923895297,9.46963712013483,43.0505082424817,17.1117080107442,10.1648496339601,9.46437035866646,6.15157739505978,85.9430136409122,15.6159477537262,4413,85.6786766372083,8.90550645819171,3343,85.103200717918,13.1020041878552,7287,85.0555784273364,16.0285439824345,3944,88.5902636916836,24.4929006085193,15185,88.4820546592032,18.4590055976292,98.6960816595324,87.3691142574909,18.0046098123148,1979,69.3784739767559,0.757958564931784,45.9322890348661,NA,6.01313794845882,43,46.5116279069767,9.30232558139535,0,NA,NA,744,71.1021505376344,2.55376344086022,127,88.1889763779528,3.93700787401575,985,76.0406091370558,8.62944162436548,2001,10.5447276361819,28.8855572213893,51.824087956022,8.7456271864068,16078,3.94949620599577,6.95360119417838,31.3471824853838,19.2250279885558,15.3626072894639,10.3433262843637,12.8187585520587,"","",2449,91.5067374438546,22.0498162515312,2635,93.5104364326376,25.0853889943074,6573,93.1538110451849,26.2437243267914,4421,79.0997511875141,18.0502148835105,14565,88.9461036731892,24.0576725025747,99.4987984895297,88.5684860968074,24.0027463096464,175,74.2857142857143,12.5714285714286,544,533.714285714286,57.1428571428571,150,71.3333333333333,40.6666666666667,91,97.8021978021978,0,83,59.0361445783133,25.3012048192771,62,98.3870967741936,25.8064516129032,169,69.8224852071006,17.1597633136095
36035,2015,"Fulton",38843,29.3,15.4,10.9,2.8,26.6,12.7,6,2.5,32.9,18.1,14.9,3.1,4344,24.4935543278085,27.8314917127072,42.01197053407,5.66298342541436,38780,3.78287777204745,10.1753481175864,38.5172769468798,18.7906137184116,12.4935533780299,8.73646209386282,7.50386797318205,NA,NA,6403,84.4760268624082,19.2722161486803,6636,88.3664858348403,15.5666063893912,16267,87.6252535808692,14.6124054834942,9474,82.7527971289846,17.458306945324,37232,86.482058444349,16.445530726257,98.4905457670821,85.2975934679845,16.3139235066609,553,75.0452079566004,4.70162748643761,7.77576853526221,7.77576853526221,0,272,79.4117647058823,30.5147058823529,14,100,0,282,68.0851063829787,3.19148936170213,384,75,14.84375,850,74.8235294117647,6.94117647058824,2316,29.6632124352332,28.0656303972366,36.0103626943005,6.26079447322971,18858,5.0959804857355,11.4593276063209,39.7656167143918,17.5840492098844,11.3108495068406,8.65415208399618,6.13002439283063,NA,NA,3209,82.5179183546276,16.2044250545341,3364,83.6801426872771,12.782401902497,8106,85.5785837651123,12.5585985689613,4179,79.8277099784637,19.6219191194066,17980,84.0044493882091,15.1167964404894,98.559510567297,83.0812013348165,15,417,73.8609112709832,6.23501199040767,0.719424460431655,NA,0,117,78.6324786324786,18.8034188034188,5,100,0,177,57.6271186440678,0,159,76.7295597484277,13.8364779874214,443,61.3995485327314,4.74040632054176,2028,18.5897435897436,27.5641025641026,48.8658777120316,4.98027613412229,19922,2.53990563196466,8.9599437807449,37.335608874611,19.9327376769401,13.6130910551149,8.81437606665997,8.80433691396446,"(X)","(X)",3194,86.4433312460864,22.3544145272386,3272,93.1845965770171,18.4290953545232,8161,89.6581301311114,16.6523710329616,5295,85.0613786591124,15.7507082152975,19252,88.7959692499481,17.6864741325577,98.4261375441513,87.3675462289632,17.5410346976937,136,78.6764705882353,0,29.4117647058824,29.4117647058824,0,155,80,39.3548387096774,9,100,0,105,85.7142857142857,8.57142857142857,225,73.7777777777778,15.5555555555556,407,89.4348894348894,9.33660933660934
36035,2016,"Fulton",40075,30.2,14.9,10.4,3.8,26.4,13.4,5.3,3.6,35.6,16.5,14.5,3.9,4358,21.1794401101423,28.568150527765,43.9880679210647,6.26434144102799,38699,3.44711749657614,9.85296777694514,36.6469417814414,20.0573658234063,12.9925837876948,9.54805033721802,7.45497299671826,NA,NA,6370,85.1648351648352,21.8367346938776,6458,88.6807061009601,16.9557138432951,16159,88.5450832353487,14.9390432576273,9712,83.3196046128501,17.2981878088962,37055,87.0678720820402,17.1636756173256,98.7397112400486,85.912832276346,17.0422345162596,582,75.085910652921,7.21649484536082,8.24742268041237,8.24742268041237,0,295,82.7118644067797,35.2542372881356,12,100,0,374,75.1336898395722,2.94117647058824,333,80.1801801801802,18.9189189189189,832,84.8557692307692,6.97115384615385,2302,25.1086012163336,27.6281494352737,40.7471763683753,6.51607298001738,18870,4.43031266560678,11.5156332803392,37.9597244303127,19.0726020137785,11.510333863275,9.78802331743508,5.72337042925278,NA,NA,3241,83.8938599197779,18.8213514347424,3258,85.8195211786372,13.5052179251074,8055,85.8100558659218,12.4022346368715,4316,79.5644114921223,20.3429101019462,17887,84.5474366858612,15.9836752949069,98.909822776318,83.5858444680494,15.9613126851904,425,73.4117647058823,7.29411764705882,0,NA,0,121,78.5123966942149,10.7438016528926,7,100,0,267,70.7865168539326,0.749063670411985,163,82.8220858895706,13.4969325153374,461,79.3926247288503,1.30151843817787,2056,16.7801556420233,29.6206225680934,47.6167315175097,5.98249027237354,19829,2.51147309496192,8.27071460991477,35.3976499067023,20.9945030006556,14.4031469060467,9.31968329214786,9.10282918957083,"(X)","(X)",3129,86.4813039309684,24.9600511345478,3200,91.59375,20.46875,8104,91.2635735439289,17.4605133267522,5396,86.3232023721275,14.8628613787991,19168,89.4198664440734,18.264816360601,98.5809682804674,88.0843071786311,18.050918196995,157,79.6178343949045,7.00636942675159,30.5732484076433,30.5732484076433,0,174,85.632183908046,52.2988505747126,5,100,0,107,85.981308411215,8.41121495327103,170,77.6470588235294,24.1176470588235,371,91.644204851752,14.0161725067385
36035,2017,"Fulton",42094,28.8,14,9.5,4.1,24.7,12.4,5.5,3.4,34.5,15.6,12.9,4.6,4213,17.3510562544505,28.6256824115832,45.4545454545455,8.56871587942084,38651,3.29875035574759,9.74619026674601,35.6885979664174,19.9968952937828,13.598613231223,9.77465007373677,7.89630281234638,NA,NA,6388,84.9561678146525,22.1978710081403,6360,88.7578616352201,16.3050314465409,16101,88.7895161791193,16.6821936525682,9802,84.0746786370129,17.2311773107529,36963,87.2034196358521,17.8692205719233,98.6959932905879,86.0427995563131,17.7312447582718,609,83.4154351395731,8.3743842364532,7.7175697865353,7.7175697865353,0,284,73.2394366197183,32.7464788732394,14,100,0,378,74.6031746031746,0.793650793650794,356,89.0449438202247,21.9101123595506,900,83.3333333333333,7.44444444444444,2223,21.6374269005848,26.9005847953216,44.0395861448493,7.42240215924426,18887,3.87038703870387,11.7594112352412,36.6654312490073,19.3784084290782,11.8758934717001,9.83215968655689,6.6183088897125,NA,NA,3259,83.2463945995704,19.6379257440933,3216,85.8519900497512,11.8470149253731,8026,85.8210814851732,14.6523797657613,4386,81.4637482900137,20.7478340173279,17888,84.7327817531306,17.078488372093,98.7868962432916,83.6538461538462,17.0505366726297,396,80.5555555555556,4.29292929292929,0,NA,0,137,67.1532846715328,10.9489051094891,7,100,0,275,69.8181818181818,1.09090909090909,184,91.304347826087,9.23913043478261,498,78.3132530120482,1.60642570281124,1990,12.5628140703518,30.5527638190955,47.035175879397,9.84924623115578,19764,2.7524792552115,7.82230317749443,34.7551103015584,20.5879376644404,15.2448896984416,9.71969236996559,9.11758753288808,"(X)","(X)",3129,86.7369766698626,24.8641738574624,3144,91.7302798982188,20.8651399491094,8075,91.7399380804953,18.6996904024768,5416,86.1890694239291,14.3833087149188,19075,89.5203145478375,18.610747051114,98.610747051114,88.2830930537353,18.3695937090433,213,88.7323943661972,15.962441314554,22.0657276995305,22.0657276995305,0,147,78.9115646258503,53.0612244897959,7,100,0,103,87.378640776699,0,172,86.6279069767442,35.4651162790698,402,89.5522388059701,14.6766169154229
36035,2018,"Fulton",43430,28.5,13.9,9.6,3.5,23.5,12.3,6.4,3.3,35.7,15.5,12.2,3.7,4166,16.6586653864618,35.3336533845415,41.2385981757081,6.76908305328853,38600,3.0880829015544,9.53367875647668,35.7383419689119,19.860103626943,14.0259067357513,9.48186528497409,8.2720207253886,87.3782383419689,17.7538860103627,6407,86.2338067738411,20.6648977680662,6208,88.6436855670103,16.4626288659794,16004,88.8652836790802,16.7520619845039,9981,84.941388638413,18.2947600440838,36888,87.5162654521796,17.7808501409673,98.7692474517458,86.4373237909347,17.6290392539579,645,79.6899224806202,7.5968992248062,10.6976744186047,10.6976744186047,0,269,90.3345724907063,57.6208178438662,15,100,0,396,77.5252525252525,1.76767676767677,318,93.3962264150943,26.1006289308176,906,83.8852097130243,10.5960264900662,2204,20.508166969147,32.2595281306715,41.8784029038112,5.35390199637024,18958,3.54995252663783,11.6256989133875,37.2982382107817,18.6992298765693,11.8419664521574,10.0379786897352,6.94693533073109,NA,NA,3299,83.8739011821764,18.3995150045468,3192,85.8709273182957,13.7531328320802,8006,86.1104171871097,14.751436422683,4461,82.4702981394306,22.2595830531271,17887,84.983507575334,17.560239279924,98.786828422877,83.9045116565103,17.398110359479,454,75.7709251101322,3.9647577092511,5.50660792951542,NA,0,124,81.4516129032258,40.3225806451613,8,100,0,279,79.2114695340502,2.5089605734767,181,100,2.20994475138122,501,83.4331337325349,7.98403193612774,1962,12.3343527013252,38.7869520897044,40.519877675841,8.35881753312946,19642,2.64229711841971,7.51450972406069,34.2327665207209,20.9805518786274,16.1337949292333,8.94511760513186,9.55096222380613,"(X)","(X)",3108,88.7387387387387,23.0694980694981,3016,91.57824933687,19.3302387267905,7998,91.6229057264316,18.754688672168,5520,86.9384057971015,15.0905797101449,19001,89.900531550971,17.9885269196358,98.7526972264618,88.8216409662649,17.8464291353087,191,89.0052356020942,16.2303664921466,23.0366492146597,23.0366492146597,0,145,97.9310344827586,72.4137931034483,7,100,0,117,73.5042735042735,0,137,84.6715328467153,57.6642335766423,405,84.4444444444444,13.8271604938272
36035,2019,"Fulton",45459,30.1,13.2,8.7,4.3,24.8,12.4,5.6,4.5,36.6,14.1,11.3,4.1,4109,15.721586760769,37.0893161353127,40.8128498418107,6.37624726210757,38601,2.7615864873967,9.92720395844667,35.6622885417476,18.5591046864071,14.8726716924432,9.80544545478096,8.41169917877775,87.3112095541566,18.2171446335587,6418,87.6908694297289,21.5176067310689,6193,87.5666074600355,18.2948490230906,15779,87.8129159008809,15.8818683059763,10211,86.1423954558809,19.7042405249241,36887,87.5565917531922,18.2611760240735,98.7393932821861,86.4450890557649,18.0334535202104,683,84.0409956076135,8.78477306002928,7.90629575402635,7.90629575402635,0,298,84.2281879194631,52.0134228187919,7,100,0,379,65.4353562005277,1.84696569920844,293,92.8327645051195,25.2559726962457,941,79.4899043570669,14.5589798087141,2165,18.1062355658199,35.796766743649,42.2632794457275,3.8337182448037,18965,2.83680464012655,11.4684945953071,37.295017136831,18.481413129449,12.4387028737147,10.9517532296335,6.52781439493804,85.6947007645663,17.4795676245716,3317,88.182092252035,19.5055773289117,3179,84.3661528782636,15.4765649575338,7903,86.0559281285588,13.9693787169429,4566,84.1874726237407,23.4778799824792,17890,85.9698155394075,17.9765231973169,98.6975964225824,84.7177193963108,17.842370039128,442,80.316742081448,5.20361990950226,7.01357466063348,NA,0,127,82.6771653543307,42.5196850393701,0,NA,NA,296,70.2702702702703,2.36486486486486,179,96.6480446927374,8.37988826815642,546,80.9523809523809,7.50915750915751,1944,13.0658436213992,38.5288065843621,39.1975308641975,9.20781893004115,19636,2.6889386840497,8.43858219596659,34.085353432471,18.6341413729884,17.2234671012426,8.69830922794867,10.2312079853331,"","",3101,87.1654305062883,23.6697839406643,3014,90.9422694094227,21.2674187126742,7876,89.5759268664297,17.8009141696293,5645,87.7236492471213,16.651904340124,18997,89.0509027741222,18.5292414591778,98.7787545401906,88.0718008106543,18.2134021161236,241,90.8713692946058,15.3526970954357,9.54356846473029,9.54356846473029,0,171,85.3801169590643,59.0643274853801,7,100,0,83,48.1927710843374,0,114,86.8421052631579,51.7543859649123,395,77.4683544303797,24.3037974683544
